"","lon","lat","bio_1","bio_10","bio_11","bio_12","bio_13","bio_14","bio_15","bio_16","bio_17","bio_18","bio_19","bio_2","bio_3","bio_4","bio_5","bio_6","bio_7","bio_8","bio_9"
"709",-95.8258609501135,29.8985204077104,200,279,111,1075,124,63,21,317,212,257,243,118,39,6526,345,43,302,208,160
"710",-98.2788803231595,27.8300913819346,218,288,134,657,117,25,48,245,97,183,99,132,43,5968,360,58,302,262,151
"711",-96.6311635999572,30.2173735512066,200,283,110,1006,128,50,27,312,210,210,220,124,38,6752,357,39,318,237,125
"712",-100.86961926885,28.605671573922,218,298,126,434,72,13,52,160,48,122,48,133,41,6691,369,49,320,260,135
"713",-99.8679314261384,27.9229589766103,226,304,137,501,93,17,54,203,63,139,65,137,42,6526,379,59,320,273,155
"714",-99.8221718153705,28.998518895359,209,288,116,564,79,22,42,197,76,162,78,138,41,6719,362,33,329,250,127
"715",-98.2467698454157,23.8254340551335,244,292,185,596,128,13,63,268,59,217,80,131,52,4256,358,108,250,287,224
"716",-98.8153265675969,25.2575617330486,235,298,158,652,141,20,65,299,65,214,65,133,45,5534,369,76,293,276,158
"717",-99.7198607055406,26.9703639957912,231,305,143,489,116,11,70,213,47,143,54,134,42,6321,381,67,314,278,161
"718",-101.039230225778,28.3949487143409,216,297,125,412,78,12,58,171,38,121,41,137,42,6663,369,46,323,262,133
"719",-98.1735497711249,25.921109718747,234,293,159,590,99,15,46,221,83,183,98,117,43,5229,358,91,267,274,207
"720",-98.4644525770462,23.4802723432805,225,266,173,856,165,16,71,405,65,372,88,123,54,3737,327,101,226,261,209
"721",-99.6426570472743,28.1786856753891,222,302,133,547,82,23,45,201,77,150,78,137,42,6545,377,58,319,269,152
"722",-97.8359294060065,28.7219324640289,210,283,124,757,112,31,36,251,125,203,132,129,42,6168,355,48,307,258,140
"723",-99.2239997058633,29.9882115046283,182,263,92,745,97,34,33,247,115,212,115,137,42,6625,336,11,325,232,92
"724",-100.59178408523,26.2746539927189,181,234,117,389,94,9,74,193,35,148,39,127,49,4570,299,44,255,228,131
"725",-96.8273638361551,30.5357927938615,196,280,105,955,126,48,28,305,194,194,204,122,38,6809,351,35,316,233,280
"726",-97.846575039341,26.7276560493957,225,288,149,651,126,18,52,257,92,187,104,112,41,5422,350,81,269,267,163
"727",-96.5574106193265,29.9164645824095,200,281,110,1031,130,58,25,314,212,230,225,128,40,6631,356,37,319,237,126
"728",-98.9059816991927,26.0944391785877,237,304,156,546,103,16,56,211,58,185,69,126,43,5835,376,84,292,300,175
"729",-99.5917496471416,23.4189075164205,169,201,127,610,109,12,68,263,54,262,54,150,62,2971,283,44,239,193,127
"730",-100.346516509358,23.8138913802891,181,214,137,430,69,11,61,189,43,183,45,169,65,3117,303,45,258,209,150
"731",-99.9986771987681,28.3321971537452,218,297,128,537,84,18,51,207,66,157,69,135,42,6559,371,52,319,266,138
"732",-98.3833014350448,25.1909022138583,234,292,160,615,120,18,55,255,76,196,88,128,46,5233,359,81,278,273,176
"733",-97.0145854890154,30.043512059729,199,281,106,950,126,49,30,299,189,204,197,127,39,6768,355,31,324,236,122
"734",-98.0320949728394,25.9749759732167,232,290,159,601,108,17,50,239,80,184,89,114,43,5162,354,92,262,272,174
"735",-100.323284353562,25.257212794826,141,167,108,560,99,15,61,257,55,198,59,141,66,2349,243,30,213,162,114
"736",-100.572593192906,28.9069514941517,215,297,122,461,93,15,60,177,58,101,65,131,40,6793,366,45,321,265,131
"737",-97.6659218896871,25.4540389713805,233,289,163,718,147,20,54,286,92,207,113,110,43,4958,348,97,251,272,177
"738",-100.360090713628,23.365319886646,190,225,142,469,69,10,60,202,42,191,49,164,62,3352,315,54,261,217,155
"739",-97.404162856142,25.9637536524874,231,287,164,676,144,21,55,289,95,173,110,94,40,4810,337,105,232,268,203
"740",-99.2757446980444,23.5142243269393,205,243,155,568,111,10,71,266,44,241,45,138,57,3590,314,75,239,237,167
"741",-100.693850313805,27.5045100369395,226,305,136,420,82,14,54,166,51,111,55,144,43,6646,381,53,328,274,155
"742",-100.369563437525,24.0247066738947,182,218,137,366,56,10,55,152,43,146,46,170,64,3249,306,44,262,212,150
"743",-97.3686664905898,27.4758280994691,222,285,147,739,142,23,50,306,113,195,124,91,36,5405,332,86,246,266,159
"744",-99.5658537538347,24.6213230989166,223,279,156,895,175,21,67,397,73,333,73,140,49,4845,356,75,281,255,156
"745",-98.1431661878754,24.6088467938165,232,286,165,684,148,19,59,285,82,214,99,127,48,4768,350,88,262,282,177
"746",-99.2424903061133,25.4083769941898,231,297,153,661,161,16,76,322,52,230,53,136,45,5661,371,73,298,270,159
"747",-99.2717259495036,27.138857334908,229,300,142,513,110,14,61,216,60,133,69,134,43,6163,374,65,309,275,160
"748",-98.6349222834912,25.5901185007652,231,292,155,640,126,18,60,271,72,221,79,128,45,5431,361,78,283,272,172
"749",-98.168241188465,27.9171902123206,219,289,136,674,117,25,46,252,100,185,104,129,42,5987,361,60,301,264,151
"750",-99.919649171621,23.8388642677583,139,165,105,645,120,16,63,276,64,245,64,152,66,2386,251,23,228,158,113
"751",-100.887237147191,26.0540186669957,205,265,133,252,55,5,62,115,24,93,32,133,48,5162,332,55,277,258,149
"752",-99.5317648238132,30.0500871273071,179,262,86,703,92,30,36,241,101,211,101,143,42,6847,336,1,335,229,86
"753",-100.116695368887,27.5776426657515,221,298,133,455,81,14,54,182,56,122,59,138,43,6469,373,54,319,268,151
"754",-100.732244909593,30.1741736783859,188,271,93,541,79,17,44,201,64,170,65,147,42,6907,347,4,343,236,104
"755",-96.0048359778377,29.7355638464343,201,279,112,1047,123,59,23,311,201,259,227,122,39,6494,348,42,306,209,162
"756",-97.5569947774586,30.2153931555296,201,286,109,828,112,37,32,274,160,178,166,124,38,6886,357,37,320,240,124
"757",-99.0097804456567,25.2764328914773,235,300,157,653,146,19,70,303,57,220,57,135,45,5624,372,75,297,275,157
"758",-99.3580774001393,30.0413061148313,182,264,91,725,95,33,34,244,109,212,109,140,42,6745,339,7,332,232,91
"759",-98.987666859399,27.882208289733,220,297,130,542,93,22,47,206,75,153,77,141,43,6467,373,51,322,267,149
"760",-100.521088577124,25.7062174154358,206,266,136,331,85,8,81,180,27,120,29,126,47,5106,329,63,266,239,151
"761",-100.423808644314,30.3001999914575,182,265,89,590,75,21,40,207,76,187,76,149,43,6859,343,0,343,231,98
"762",-100.840260881173,30.0138153055398,191,273,97,514,79,16,46,193,58,161,60,144,42,6876,346,8,338,240,106
"763",-99.6168112439519,25.7093343266213,231,299,151,644,145,17,70,301,57,215,58,134,44,5826,376,76,300,270,168
"764",-101.198254617031,26.5154559022175,205,272,128,312,65,6,66,151,26,122,29,144,48,5664,344,44,300,263,145
"765",-96.2433375603244,28.9413152599134,207,280,125,1105,150,58,28,349,198,300,219,108,38,6049,338,61,277,256,168
"766",-99.6556497581725,26.3102522763919,228,298,145,672,122,16,59,299,68,282,73,126,42,5970,376,80,296,293,154
"767",-99.6541062359743,26.504898107463,230,302,145,564,108,14,59,227,63,204,67,128,42,6117,378,76,302,297,155
"768",-96.2614288782479,29.4403073743288,202,278,114,1050,128,59,24,312,199,268,217,124,40,6357,348,43,305,211,163
"769",-98.3426727754945,25.9165838214184,232,292,157,595,101,14,50,225,78,195,92,121,44,5291,360,87,273,273,206
"770",-97.8871777242304,29.4613600513641,201,279,112,828,106,43,31,273,152,195,157,128,40,6498,352,37,315,237,128
"771",-100.019550692516,29.8544968546027,187,270,92,656,82,25,39,229,87,208,87,145,42,6945,345,4,341,238,92
"772",-99.883890667549,28.8646715117979,212,291,120,550,78,21,44,194,73,159,74,136,41,6656,363,39,324,253,130
"773",-99.7141653513709,24.3054027407729,182,217,138,683,151,15,75,324,53,281,53,152,62,3147,294,51,243,212,138
"774",-99.159497879667,24.8459415862412,221,277,152,742,156,21,68,312,70,246,70,139,48,4928,356,69,287,254,152
"775",-99.4584168596892,24.1061505716435,197,238,144,699,158,15,75,332,54,280,54,145,57,3766,312,60,252,233,144
"776",-100.217907149915,26.362189808891,205,265,131,537,137,14,74,257,51,183,53,125,45,5186,334,60,274,241,148
"777",-98.8656284791641,24.1916284428854,237,291,172,692,128,15,62,271,69,232,83,137,50,4673,362,90,272,285,187
"778",-99.607611559656,30.5112208630472,184,272,87,592,83,24,39,200,83,181,86,152,43,7191,351,-1,352,228,97
"779",-100.49023153427,23.5812022409354,179,213,134,452,71,11,60,197,44,183,48,168,64,3170,304,44,260,205,147
"780",-98.359060139648,26.0178475210156,233,293,157,573,97,13,50,215,73,183,88,121,44,5339,361,87,274,273,174
"781",-98.5809686909903,24.285653368533,237,289,171,628,117,15,60,251,67,223,80,135,50,4686,360,90,270,285,184
"782",-99.8740047022802,27.4718934597946,225,301,138,461,88,14,57,187,51,131,54,135,42,6383,375,61,314,273,156
"783",-97.8651085498376,28.0773176328952,219,290,136,744,123,28,42,271,115,210,121,123,41,6005,358,63,295,265,151
"784",-98.8158934705767,27.3376583915252,219,288,134,557,103,19,50,209,79,157,84,135,44,5998,361,56,305,262,151
"785",-98.63105277446,25.4938113912766,234,295,157,630,126,18,61,271,69,217,75,129,45,5435,364,79,285,275,175
"786",-98.2365881040408,25.4863608800061,234,293,160,629,115,15,53,251,79,207,95,123,45,5251,358,85,273,274,176
"787",-100.881371392038,27.910623840277,215,300,122,422,87,11,63,180,41,122,45,141,41,6972,375,39,336,261,140
"788",-98.0921531498915,30.2372995391799,189,274,97,846,116,45,32,282,155,197,155,128,39,6888,346,22,324,227,97
"789",-99.350006420305,27.9670216473117,223,302,135,527,87,23,46,198,75,144,76,139,43,6482,378,58,320,269,153
"790",-98.8230684033627,26.4556819694799,234,301,151,540,108,17,54,215,73,151,81,130,43,5848,375,79,296,276,170
"791",-97.6175765961989,29.9486317267015,199,282,107,861,116,38,33,289,160,191,165,127,39,6807,355,34,321,238,123
"792",-98.7462929465907,24.1183139483054,240,292,177,652,128,16,61,250,69,213,82,136,50,4583,362,95,267,287,190
"793",-101.211008102103,26.3274687664097,195,257,124,275,55,6,70,137,21,112,24,140,49,5211,326,43,283,248,140
"794",-98.379759449669,25.4022794300007,232,291,158,631,121,17,56,261,77,206,89,126,45,5266,358,81,277,272,175
"795",-98.8612015867461,26.3411419650533,237,304,156,534,108,16,55,210,69,151,78,129,43,5794,378,84,294,280,176
"796",-100.640772778809,30.498277238042,182,267,86,561,81,19,43,209,70,173,70,155,43,7013,347,-6,353,231,97
"797",-96.3335533570937,30.182523743055,202,287,111,1037,124,53,24,310,217,221,232,126,39,6834,362,41,321,240,126
"798",-97.8528416838858,24.132680675627,239,288,179,783,161,14,58,339,77,268,119,118,49,4325,347,107,240,284,217
"799",-97.7085456527942,27.0775017540886,224,288,148,657,122,18,51,260,94,191,106,105,40,5444,344,83,261,266,162
"800",-96.7708759109431,29.9969012597205,200,280,110,997,129,53,27,308,205,216,215,126,39,6598,354,37,317,236,125
"801",-97.8499898062738,23.7421980031458,240,285,183,1021,231,13,72,496,77,409,110,113,49,4079,343,114,229,282,218
"802",-100.036813317315,27.5089947659071,223,300,135,457,77,14,52,179,58,126,61,137,43,6457,374,57,317,270,153
"803",-99.5722654760703,27.9417911053856,222,301,135,522,90,21,48,202,71,143,72,137,43,6444,376,59,317,269,152
"804",-99.5838579832317,25.5333949893289,229,296,151,683,164,17,74,332,58,230,58,137,45,5737,372,72,300,268,151
"805",-97.7713169178776,26.654671585879,226,287,150,661,131,18,53,262,92,188,105,109,41,5374,347,83,264,267,195
"806",-99.6216970256046,23.1430937142881,167,198,126,664,119,12,70,301,56,288,57,149,62,2887,282,44,238,195,137
"807",-100.580401078524,28.7854262511099,217,299,125,462,88,18,58,174,56,109,60,131,40,6807,369,48,321,267,132
"808",-97.9449137225536,27.9850592145843,219,289,137,723,122,27,44,268,110,203,115,124,42,5935,358,63,295,265,152
"809",-100.016924508812,24.8064052490522,186,218,150,509,90,13,60,220,44,198,50,154,65,2686,298,62,236,211,158
"810",-98.1401381096966,25.1745587210345,235,292,162,620,118,18,51,250,84,182,100,124,45,5145,357,86,271,273,177
"811",-97.9520913115357,24.103785486504,238,287,178,748,153,13,58,317,74,253,116,122,50,4339,348,105,243,283,216
"812",-99.9036815638602,29.5721493942096,186,266,94,686,84,28,38,239,94,218,94,140,42,6674,338,9,329,236,94
"813",-100.954001489148,27.3736978926704,226,307,136,403,77,10,57,165,43,125,47,147,44,6671,383,51,332,272,156
"814",-99.4992830872784,24.1377878687352,224,274,164,940,198,17,75,421,60,386,60,142,53,4387,346,80,266,268,164
"815",-99.8167358914686,26.7841632857927,230,304,144,477,111,11,69,198,50,152,54,133,42,6226,381,69,312,275,162
"816",-100.417060161801,26.3472434285142,210,272,135,446,113,12,71,214,45,153,47,128,45,5315,342,61,281,267,153
"817",-99.9850151171221,23.6347908362941,194,230,145,429,79,10,65,194,41,174,43,160,62,3481,312,56,256,225,147
"818",-100.354627724556,29.1536629655989,207,288,114,541,73,21,43,197,69,158,72,134,41,6789,358,33,325,248,123
"819",-99.6743447680584,24.3928866721819,210,258,153,817,175,15,73,375,60,330,60,145,54,4164,333,69,264,253,156
"820",-99.8363381044262,26.1552298627302,211,273,138,708,165,19,69,330,68,242,69,123,45,5263,346,73,273,247,154
"821",-99.6476526739792,24.540260701916,219,272,156,945,189,18,70,433,71,377,71,142,51,4602,348,74,274,250,156
"822",-97.5529977616736,28.023662053428,218,287,136,843,146,30,44,315,131,245,138,113,40,5885,349,67,282,264,150
"823",-98.2206988794241,23.6263791553909,242,287,185,747,165,15,71,351,64,302,78,124,52,4084,349,111,238,283,222
"824",-99.2898498919214,26.286838629822,230,302,147,551,98,17,54,222,62,185,64,126,42,6068,376,78,298,273,163
"825",-98.3669786284684,26.4252761985713,227,290,148,591,105,16,52,228,81,174,93,124,43,5526,361,77,284,268,165
"826",-100.577582919919,25.2777389962912,146,179,104,462,76,12,57,211,48,177,53,140,61,3008,257,29,228,174,110
"827",-100.630209196572,26.9275949318316,227,302,140,445,96,9,63,204,46,158,50,141,44,6314,378,61,317,295,158
"828",-97.3135463101318,29.1783775232299,208,285,121,886,117,46,32,293,159,223,165,128,41,6339,357,46,311,244,137
"829",-96.5262909294045,28.9874038934253,208,282,125,1062,145,53,31,330,189,284,202,111,39,6086,342,59,283,267,138
"830",-99.0581659598261,24.9958983146051,232,294,157,691,144,19,67,301,62,224,62,137,46,5398,369,73,296,269,157
"831",-95.8477956061958,29.9482309248215,200,279,111,1077,126,64,22,320,215,252,242,119,39,6525,346,43,303,208,161
"832",-98.2780835791351,25.4414254530671,234,293,159,625,116,16,53,252,78,205,92,124,45,5273,359,84,275,274,176
"833",-96.7010254722782,29.8690081311154,201,281,111,1011,130,58,26,312,206,227,217,127,39,6594,355,37,318,237,127
"834",-100.942372347837,25.1065316021538,171,221,111,432,69,12,54,190,47,178,52,165,58,4372,312,31,281,213,122
"835",-101.116065400244,26.544788217831,205,271,128,330,70,7,67,159,29,127,32,143,48,5604,342,46,296,262,145
"836",-100.284264916351,27.806304451756,221,301,131,451,88,13,59,184,50,122,53,139,42,6644,377,52,325,269,150
"837",-97.1220092623533,29.6388182174812,199,278,111,952,123,48,29,316,181,223,191,122,39,6519,351,41,310,235,126
"838",-99.6648981269381,27.3438078914827,235,309,147,455,96,12,62,187,46,127,54,134,42,6315,383,69,314,283,165
"839",-98.2088781609745,25.1375742611672,233,290,161,619,119,18,52,249,83,185,99,126,46,5133,356,83,273,271,176
"840",-101.143094472168,26.2398871439064,193,252,124,275,53,6,66,134,23,112,28,138,49,5062,321,44,277,244,139
"841",-97.4534721232197,25.9543178771662,231,288,164,676,143,22,55,287,94,177,107,96,41,4836,339,105,234,269,177
"842",-100.297245765132,25.8951261952397,223,282,152,560,130,18,69,275,57,190,57,122,45,5095,350,82,268,258,167
"843",-98.1552187001408,29.1245646678549,207,286,118,709,95,30,32,226,124,179,133,133,41,6534,358,37,321,245,134
"844",-97.7696568327203,25.1013257928197,234,289,165,675,132,21,49,276,99,168,120,116,45,4904,350,94,256,271,208
"845",-99.1059758202511,25.2419579621711,234,298,156,664,150,18,71,308,56,225,56,136,45,5620,373,74,299,274,162
"846",-101.102582207395,25.1424022755564,179,235,114,433,70,11,56,192,45,178,50,170,57,4804,329,33,296,227,126
"847",-96.6390170466785,28.5922281860851,213,284,131,1034,157,44,35,345,169,286,191,96,36,5912,332,69,263,260,175
"848",-100.88304639861,26.7645833656714,216,286,134,407,89,8,67,196,40,153,44,142,46,5929,361,53,308,279,153
"849",-98.3515747656171,28.0205450279203,215,287,130,651,108,25,45,238,97,182,99,133,43,6106,360,52,308,261,146
"850",-97.8471507731717,23.960065167714,239,286,180,862,182,14,63,388,78,315,121,117,49,4232,345,109,236,283,217
"851",-100.424367837651,26.6339665807263,214,280,134,485,117,13,70,233,49,173,49,133,45,5679,353,59,294,276,154
"852",-99.9413360913721,28.6053355189499,218,295,127,544,78,20,46,196,70,162,72,133,41,6552,367,49,318,265,136
"853",-99.2001832429965,23.7302029142731,197,236,147,674,145,11,74,321,50,275,54,139,57,3578,307,67,240,231,159
"854",-100.120313620459,27.8932850341288,223,302,134,476,90,15,57,194,56,132,58,138,42,6554,377,56,321,270,153
"855",-100.747049020728,27.5630263586492,227,309,136,409,81,14,55,159,49,104,52,144,43,6798,384,52,332,276,155
"856",-99.0897330772966,25.7176826184144,234,301,153,594,128,17,68,264,57,210,58,131,44,5809,374,77,297,275,171
"857",-97.8267705283566,28.7625821602928,210,285,124,754,111,31,36,249,125,200,133,130,42,6234,356,47,309,258,140
"858",-100.594307775805,25.4348573151828,127,157,87,508,80,14,57,233,54,183,59,135,61,2756,235,15,220,151,93
"859",-99.4454657002398,25.9187035918805,232,302,150,594,116,14,65,262,50,191,51,131,43,5959,379,78,301,273,157
"860",-97.9619106997176,27.5601468387222,223,291,144,675,119,24,47,263,100,196,107,120,42,5736,357,74,283,267,154
"861",-97.5116748365451,28.6619503977628,215,285,132,850,122,34,36,280,134,247,145,126,42,5948,355,57,298,261,147
"862",-98.6394367115841,24.2192479000071,235,287,172,622,117,14,59,238,71,206,90,136,50,4563,357,90,267,282,184
"863",-97.1174549219115,30.4225392255265,196,281,101,891,120,44,31,289,177,187,179,125,38,6964,354,26,328,235,118
"864",-98.1389385488695,24.8374518178903,235,292,166,660,134,20,58,279,76,218,86,126,46,4974,358,88,270,271,179
"865",-101.042693117911,25.1360660608042,179,236,113,425,69,11,56,188,44,173,48,169,56,4881,330,33,297,228,125
"866",-98.9765559526159,25.0853734003045,236,299,158,671,145,19,68,305,60,218,60,136,45,5520,372,75,297,274,158
"867",-98.2096444441698,24.7015889610349,233,288,164,686,148,19,62,292,76,232,88,128,47,4895,354,85,269,284,177
"868",-96.5499692527247,28.9688768118808,208,282,125,1061,146,52,31,332,186,285,199,110,39,6086,341,59,282,268,139
"869",-100.579877294015,24.1181052660296,169,204,125,335,47,9,53,135,41,135,43,176,66,3123,297,33,264,204,137
"870",-98.9389544876255,27.9447899374031,219,296,129,552,94,22,47,211,76,157,78,142,43,6496,372,48,324,267,147
"871",-99.5514240368695,26.8324079299547,232,304,145,532,128,12,71,221,55,149,63,132,42,6260,379,70,309,277,162
"872",-100.436355630832,26.1244486448821,217,278,143,405,104,10,73,195,41,136,45,126,45,5249,347,71,276,254,160
"873",-98.0302722390542,25.9334870875186,232,291,159,609,110,16,51,241,81,188,92,114,43,5171,354,92,262,272,175
"874",-98.6372714713291,29.4999726146436,204,285,116,716,96,37,33,233,123,177,125,124,40,6625,352,43,309,242,125
"875",-96.8129143191838,29.6438658591931,201,280,112,995,129,58,26,314,196,233,207,125,39,6521,353,40,313,236,127
"876",-98.2371736858184,28.4795549145281,216,291,128,654,96,24,40,223,102,176,109,134,42,6358,365,48,317,264,145
"877",-99.5991987901244,29.9553118618042,174,256,83,724,92,31,36,249,104,221,104,141,42,6734,330,-2,332,224,83
"878",-99.0429591680349,29.2481491151317,206,283,118,669,95,34,39,237,112,176,113,133,41,6451,357,40,317,244,128
"879",-98.4370557287513,24.0508231947584,244,293,184,652,126,14,60,272,66,240,84,133,52,4398,359,105,254,289,195
"880",-99.5358583489445,26.5429204789245,230,302,144,517,96,15,57,194,60,175,62,128,42,6164,377,74,303,297,161
"881",-95.9598416918989,29.5030622555493,202,278,114,1083,131,60,23,321,197,290,224,119,39,6354,344,46,298,211,163
"882",-97.0025569479183,28.6399946655471,214,285,133,906,135,41,36,316,148,239,159,110,39,5900,343,64,279,261,147
"883",-100.150397273792,30.3400879771884,180,263,87,609,80,23,39,209,81,193,82,149,43,6850,341,0,341,229,97
"884",-99.168327569201,28.6748691937104,213,290,124,591,84,25,40,203,84,163,90,139,43,6456,365,44,321,253,142
"885",-97.8245064562522,29.0154971094391,210,285,122,764,111,33,35,247,133,188,141,131,41,6334,359,44,315,246,138
"886",-99.9966902119591,27.5436779008529,223,300,135,467,80,15,53,183,58,130,61,137,43,6453,374,57,317,270,153
"887",-98.0995995178835,24.6151712122601,233,286,167,680,145,20,57,276,88,201,106,125,47,4727,351,90,261,283,178
"888",-99.4947445879093,27.9752442847616,222,300,134,534,88,23,46,201,75,146,76,138,43,6438,376,59,317,268,153
"889",-100.239540953754,27.9205221427582,221,301,132,472,91,14,58,193,53,131,55,138,42,6570,376,53,323,268,151
"890",-96.0682064353676,30.0195273078988,199,281,108,1049,125,61,23,314,214,236,232,124,39,6672,352,39,313,207,124
"891",-96.9201739102409,28.1818469577204,216,283,136,945,159,35,40,337,144,268,174,91,35,5752,327,73,254,262,180
"892",-99.255457584268,24.5041786411946,230,287,162,614,118,14,71,270,57,212,61,140,48,4938,364,77,287,266,177
"893",-98.5049631760234,26.4812974154429,228,292,148,586,104,17,51,226,83,172,94,127,44,5609,365,77,288,270,166
"894",-98.7033742576272,24.9002016003336,231,292,156,702,142,21,60,308,78,219,87,135,46,5322,363,71,292,268,172
"895",-97.2038131011323,28.8088058472048,212,283,129,861,122,41,34,292,143,218,152,121,41,5985,350,56,294,259,144
"896",-99.4582741045014,30.539956002626,179,266,84,637,88,27,37,213,91,190,93,149,42,7044,344,-3,347,221,95
"897",-99.316169543267,24.1327542921911,233,285,169,800,154,15,72,342,57,297,60,140,52,4600,355,86,269,279,187
"898",-98.2650380166094,26.8297042307811,226,291,147,607,111,18,51,233,85,177,96,125,43,5618,362,75,287,267,162
"899",-97.8453949875399,25.6137178244346,233,290,162,681,134,17,54,270,85,211,104,113,43,5065,352,94,258,272,177
"900",-97.4206724547002,28.3532694537737,216,286,135,889,144,33,41,315,137,268,147,117,40,5864,349,63,286,262,149
"901",-98.9706679041031,27.136454161076,223,293,139,532,105,17,54,209,70,147,77,134,44,6002,366,62,304,267,156
"902",-99.0468188104324,27.2039870133921,224,295,139,522,103,16,54,205,68,141,76,134,43,6100,369,62,307,269,156
"903",-97.0877094370395,29.893762430716,198,279,107,960,126,51,29,305,186,214,195,126,39,6693,352,33,319,235,123
"904",-96.0204808030528,29.8518505083185,200,280,110,1044,123,60,23,312,205,247,230,123,39,6558,349,41,308,208,160
"905",-98.3495945794709,25.014375099588,235,293,161,603,116,17,54,241,77,192,93,129,46,5213,360,81,279,273,177
"906",-98.8718224053366,25.6300177147106,234,298,155,624,130,18,64,273,64,222,67,130,44,5641,369,78,291,275,173
"907",-100.076746907754,24.6212158856493,154,180,120,555,94,19,54,226,64,193,68,155,67,2386,262,34,228,174,127
"908",-98.3247664836497,27.2692926779573,224,292,143,611,111,20,50,230,87,178,96,130,44,5829,364,69,295,267,158
"909",-98.9190874959691,27.8273880239692,220,295,131,549,95,22,48,208,76,155,78,140,43,6403,371,51,320,267,149
"910",-100.145949306661,24.1508627094268,186,221,141,402,65,11,56,171,46,155,50,164,64,3201,305,49,256,215,153
"911",-98.6524815920413,29.2747258855022,209,288,121,671,94,32,37,225,109,163,114,128,41,6522,357,47,310,258,131
"912",-99.2848220331451,29.7242555412204,186,264,96,738,96,35,34,239,116,212,116,133,41,6553,336,17,319,225,96
"913",-97.6809724584422,29.7459576958904,200,282,109,872,117,40,33,300,159,201,165,131,40,6740,358,33,325,238,126
"914",-99.5355189311369,25.7769840357354,231,301,151,620,133,17,68,284,56,204,56,133,44,5911,377,77,300,272,168
"915",-100.243288893096,29.7234863715932,185,264,94,644,80,24,41,223,82,210,82,140,42,6625,337,9,328,234,94
"916",-97.3403006606412,28.5321570328014,215,284,134,898,134,35,37,310,139,265,150,120,41,5828,349,62,287,260,148
"917",-100.794089741546,27.1547864267675,225,301,137,425,86,10,59,181,45,141,49,145,44,6441,378,54,324,269,155
"918",-97.9847195926756,29.7291520733966,201,283,110,842,111,42,32,283,153,197,160,128,40,6752,355,35,320,238,126
"919",-99.9430456965663,28.5341249163358,218,295,126,545,78,20,46,200,70,162,72,134,41,6570,369,49,320,265,136
"920",-99.7710195032839,23.3719684705364,177,210,133,496,87,9,63,226,48,226,51,155,62,3065,295,48,247,210,145
"921",-99.8056459779776,26.6315613614035,231,304,146,525,119,12,68,217,54,179,60,131,42,6172,381,73,308,299,155
"922",-98.4724065921551,27.2541159309913,222,291,140,588,109,20,50,220,84,170,90,132,44,5894,363,64,299,265,156
"923",-96.2056474331117,29.5131965879734,201,278,113,1051,127,59,24,312,199,267,220,124,40,6402,348,42,306,211,162
"924",-99.9735563594425,23.7680754618858,189,224,142,467,86,11,65,214,43,192,46,161,63,3334,305,52,253,219,143
"925",-96.8478129818949,28.3113785719668,214,282,134,974,156,38,38,334,152,275,180,94,36,5791,329,69,260,259,177
"926",-97.9924652779236,30.6046070714324,187,274,93,816,116,44,32,276,150,185,150,127,38,7041,345,17,328,226,105
"927",-99.3723164743058,25.7711749314821,231,300,150,594,130,15,69,274,52,196,52,133,44,5900,376,75,301,271,157
"928",-98.2599631418282,30.1254737181666,184,267,93,876,116,47,31,287,157,211,157,129,40,6753,340,18,322,221,93
"929",-97.7800108904759,23.6713299841899,239,284,183,1161,256,14,76,589,78,497,105,109,49,4011,339,117,222,281,218
"930",-99.6941485222272,24.4338206195599,199,242,148,678,150,13,73,313,52,268,52,147,58,3724,316,63,253,236,151
"931",-99.695842641398,26.3132919425974,228,298,145,691,115,16,59,308,69,281,75,126,42,5946,376,80,296,292,154
"932",-100.289505891481,26.7384985947651,217,286,135,481,111,12,67,216,48,166,49,133,44,5857,360,60,300,281,154
"933",-98.9128430740415,26.814977277223,225,294,141,540,108,17,54,213,72,153,80,131,43,5932,367,67,300,268,159
"934",-98.5584354377698,27.0385108049056,224,291,142,574,107,19,52,218,81,165,88,132,44,5838,364,66,298,266,158
"935",-96.6576125146164,29.6275602739047,200,279,111,1028,132,60,25,317,205,245,217,127,40,6500,351,38,313,236,127
"936",-97.295564284665,29.8438438891224,198,280,107,937,123,47,31,303,175,211,182,127,39,6706,353,34,319,235,123
"937",-100.273418335779,29.1814806805561,203,283,110,571,74,22,42,203,76,173,76,136,41,6749,354,29,325,244,120
"938",-96.259389796627,29.789713548244,199,278,110,1044,127,60,24,309,208,247,227,127,40,6531,351,38,313,235,159
"939",-97.5217938663325,28.1418113958941,217,286,136,859,146,31,43,314,133,253,141,114,40,5872,348,65,283,262,149
"940",-96.7375979109018,29.5702380545141,200,279,112,1013,130,59,26,316,199,243,210,124,39,6461,351,40,311,235,127
"941",-98.6882586134037,24.9246090757959,230,291,156,704,143,21,59,307,81,213,92,135,46,5279,362,71,291,267,172
"942",-99.8909673637939,25.218809677144,220,283,149,889,197,19,69,428,66,309,66,138,47,5279,359,69,290,256,149
"943",-98.0816058985881,29.8348704914627,195,277,104,872,114,48,31,287,157,210,162,126,39,6735,348,29,319,232,119
"944",-100.014722771889,24.623479920376,159,186,126,570,102,18,58,239,61,197,65,155,68,2358,266,39,227,179,133
